,angle,torque
0,12.19,20.2
1,12.18,21.1
2,12.16,21.4
3,12.14,22.0
4,12.12,22.4
5,12.09,23.1
6,12.05,24.2
7,12.02,25.1
8,11.99,26.5
9,11.96,27.3
10,11.93,28.5
11,11.91,29.4
12,11.88,30.1
13,11.87,30.7
14,11.86,31.0
15,11.86,31.2
16,11.85,31.4
17,11.83,31.8
18,11.81,32.5
19,11.79,33.0
20,11.77,33.6
21,11.76,34.2
22,11.75,34.5
23,11.74,35.0
24,11.73,35.3
25,11.72,35.5
26,11.71,35.9
27,11.7,36.2
28,11.68,36.9
29,11.66,37.4
30,11.65,38.1
31,11.64,38.4
32,11.64,38.6
33,11.64,38.6
34,11.64,38.7
35,11.64,38.8
36,11.63,38.9
37,11.63,39.2
38,11.63,39.3
39,11.62,39.7
40,11.61,40.0
41,11.6,40.3
42,11.58,40.7
43,11.58,41.0
44,11.56,41.4
45,11.55,41.7
46,11.54,42.1
47,11.52,42.5
48,11.51,42.9
49,11.5,43.2
50,11.5,43.4
51,11.5,43.6
52,11.49,43.7
53,11.49,43.9
54,11.48,44.2
55,11.47,44.5
56,11.47,44.8
57,11.46,45.0
58,11.45,45.3
59,11.45,45.7
60,11.44,46.0
61,11.43,46.2
62,11.43,46.5
63,11.42,46.8
64,11.41,47.1
65,11.41,47.4
66,11.4,47.8
67,11.39,48.0
68,11.38,48.5
69,11.38,48.8
70,11.37,49.0
71,11.36,49.3
72,11.36,49.6
73,11.34,50.2
74,11.34,50.5
75,11.33,50.8
76,11.33,51.3
77,11.31,51.6
78,11.31,51.9
79,11.31,52.1
80,11.3,52.2
81,11.3,52.4
82,11.29,52.7
83,11.28,53.0
84,11.28,53.3
85,11.27,53.7
86,11.27,53.9
87,11.26,54.2
88,11.25,54.5
89,11.25,54.7
90,11.25,54.9
91,11.24,55.1
92,11.24,55.3
93,11.23,55.5
94,11.22,55.9
95,11.22,56.1
96,11.21,56.5
97,11.2,57.0
98,11.19,57.2
99,11.18,57.6
100,11.17,58.0
101,11.16,58.3
102,11.16,58.6
103,11.15,58.9
104,11.15,59.2
105,11.14,59.5
106,11.13,59.7
107,11.12,60.1
108,11.11,60.5
109,11.1,60.9
110,11.1,61.2
111,11.09,61.4
112,11.09,61.6
113,11.09,61.8
114,11.08,62.0
115,11.08,62.2
116,11.07,62.4
117,11.07,62.8
118,11.06,63.2
119,11.05,63.6
120,11.05,63.8
121,11.04,64.2
122,11.04,64.4
123,11.04,64.6
124,11.03,64.8
