,angle,torque
0,32.22,10.9
1,32.36,11.3
2,32.56,11.7
3,32.76,12.2
4,32.95,12.8
5,33.13,13.3
6,33.79,15.7
7,33.85,16.1
8,33.91,16.3
9,33.97,16.6
10,34.01,16.8
11,34.06,17.1
12,34.12,17.2
13,34.17,17.4
14,34.22,17.6
15,34.27,17.7
16,34.31,17.9
17,34.37,18.1
18,34.41,18.2
19,34.47,18.5
20,34.52,18.7
21,34.55,18.8
22,34.6,19.0
23,34.65,19.2
24,34.71,19.3
25,34.76,19.6
26,34.81,19.7
27,34.84,19.9
28,34.89,20.1
29,34.94,20.2
30,34.98,20.4
31,35.02,20.6
32,35.05,20.8
33,35.08,20.9
34,35.11,21.1
35,35.13,21.3
36,35.16,21.4
37,35.19,21.6
38,35.21,21.7
39,35.24,21.9
40,35.28,22.0
41,35.31,22.1
42,35.36,22.2
43,35.4,22.3
44,35.45,22.4
45,35.49,22.5
46,35.53,22.7
47,35.56,22.8
48,35.58,23.0
49,35.6,23.0
50,35.61,23.2
51,35.62,23.2
52,35.63,23.3
53,35.64,23.3
54,35.64,23.3
55,35.64,23.3
56,35.64,23.4
57,35.64,23.5
58,35.64,23.6
59,35.65,23.7
60,35.65,23.8
61,35.66,23.9
62,35.66,24.0
63,35.67,24.1
64,35.68,24.3
65,35.69,24.4
66,35.7,24.6
67,35.71,24.7
68,35.72,24.7
69,35.74,24.8
70,35.75,24.7
71,35.77,24.7
72,35.79,24.7
73,35.81,24.6
74,35.84,24.6
75,35.87,24.7
76,35.89,24.7
77,35.91,24.8
78,35.93,24.9
79,35.94,25.0
80,35.95,25.1
81,35.97,25.2
82,35.98,25.2
83,35.98,25.3
84,35.99,25.5
85,36.0,25.6
86,36.01,25.8
87,36.02,25.9
88,36.04,26.1
89,36.06,26.1
90,36.08,26.2
91,36.09,26.1
92,36.12,26.0
93,36.16,26.0
94,36.2,25.9
95,36.24,26.0
96,36.28,26.0
97,36.33,26.1
98,36.37,26.2
99,36.4,26.4
100,36.46,26.7
101,36.47,26.8
102,36.5,27.0
103,36.51,27.1
104,36.52,27.2
105,36.53,27.4
106,36.55,27.5
107,36.56,27.8
108,36.58,28.0
109,36.62,28.1
110,36.64,28.2
111,36.68,28.2
112,36.7,28.3
113,36.73,28.3
114,36.77,28.3
115,36.8,28.4
116,36.83,28.5
117,36.85,28.6
118,36.88,28.7
119,36.91,28.8
120,36.94,28.9
121,36.97,29.1
122,36.99,29.2
123,37.01,29.4
124,37.02,29.5
125,37.04,29.6
126,37.05,29.8
127,37.07,29.9
128,37.08,30.1
129,37.09,30.2
130,37.11,30.4
131,37.12,30.5
132,37.13,30.6
133,37.13,30.6
134,37.14,30.7
135,37.15,30.9
136,37.16,31.0
137,37.17,31.1
138,37.18,31.2
139,37.19,31.3
140,37.2,31.4
141,37.21,31.5
142,37.22,31.6
143,37.22,31.6
144,37.23,31.6
145,37.23,31.6
146,37.23,31.6
147,37.23,31.6
148,37.24,31.7
149,37.24,31.7
150,37.24,31.7
151,37.24,31.7
152,37.24,31.7
153,37.24,31.8
154,37.24,31.8
155,37.24,31.7
156,37.24,31.5
157,37.24,31.5
158,37.25,31.5
159,37.25,31.6
160,37.25,31.7
161,37.25,31.8
162,37.25,31.9
163,37.26,32.1
164,37.27,32.4
165,37.28,32.7
166,37.3,32.8
167,37.31,32.7
168,37.33,32.4
169,37.35,32.2
170,37.38,32.0
171,37.42,32.0
172,37.46,32.0
173,37.49,32.1
174,37.53,32.2
175,37.54,32.2
176,37.55,32.2
177,37.55,32.1
178,37.55,31.8
179,37.54,31.3
180,37.54,31.0
181,37.55,31.0
182,37.55,31.2
183,37.55,31.5
184,37.56,31.8
185,37.56,32.2
186,37.57,32.6
187,37.58,32.9
188,37.58,33.0
189,37.58,33.0
190,37.58,32.9
191,37.58,32.9
192,37.59,33.0
193,37.59,33.1
194,37.59,33.1
195,37.59,33.0
196,37.59,32.8
197,37.59,32.7
198,37.59,32.8
199,37.59,33.0
200,37.59,33.0
201,37.59,32.9
202,37.59,32.7
203,37.59,32.5
204,37.59,32.4
205,37.59,32.5
206,37.6,32.6
207,37.59,32.6
208,37.59,32.4
209,37.59,32.3
210,37.59,32.0
211,37.59,31.9
212,37.59,31.9
213,37.59,32.0
214,37.59,32.1
215,37.59,32.1
216,37.59,31.9
217,37.59,31.8
218,37.59,31.8
219,37.59,31.7
220,37.59,31.7
221,37.59,31.9
222,37.59,32.0
223,37.59,32.2
224,37.59,32.2
225,37.59,32.0
226,37.59,31.9
227,37.6,32.0
228,37.6,32.4
229,37.6,32.7
230,37.6,32.8
231,37.6,32.7
232,37.6,32.4
233,37.6,32.3
234,37.6,32.3
235,37.61,32.5
236,37.61,32.5
237,37.61,32.4
238,37.6,32.2
239,37.6,31.8
240,37.6,31.7
241,37.6,31.8
242,37.6,31.8
243,37.6,31.7
244,37.6,31.5
245,37.6,31.3
246,37.6,31.2
247,37.6,31.3
248,37.6,31.5
249,37.6,31.6
250,37.6,31.6
251,37.6,31.3
252,37.6,31.1
253,37.6,31.1
254,37.6,31.1
255,37.6,31.2
256,37.6,31.0
257,37.59,30.6
258,37.59,30.3
259,37.58,29.7
260,37.57,29.2
261,37.55,28.2
262,37.53,27.2
263,37.51,26.2
264,37.49,24.6
265,37.45,22.5
266,37.4,20.7
267,37.37,19.4
268,37.33,18.1
269,37.3,17.0
270,37.26,15.5
271,37.21,14.5
272,37.14,13.0
273,37.07,11.8
274,36.98,10.0
275,36.89,8.7
276,36.76,6.9
277,36.67,5.7
278,36.47,3.6
279,36.37,2.5
280,36.22,1.4
281,36.06,0.9
282,35.87,0.4
283,35.65,0.2
284,35.41,0.1
285,35.16,0.1
286,34.95,0.1
287,34.57,0.1
288,34.25,0.1
289,34.0,0.1
290,33.65,0.0
291,33.3,0.0
292,32.94,0.0
293,32.57,0.0
294,32.2,0.0
295,31.73,0.0
296,31.54,0.0
297,31.16,0.0
298,30.77,0.0
299,30.39,0.0
300,30.0,0.0
301,29.6,0.0
302,29.21,0.0
303,28.82,0.0
304,28.42,0.0
305,27.92,0.0
306,27.63,0.0
307,27.34,0.0
308,26.98,0.0
309,26.62,0.0
310,26.27,0.0
311,25.92,0.0
312,25.57,0.0
313,25.24,0.0
314,24.92,0.0
315,24.63,0.1
316,24.36,0.0
317,24.17,0.0
318,23.89,0.0
