,angle,torque
0,22.39,10.5
1,22.4,9.8
2,22.41,9.3
3,22.39,9.4
4,22.38,9.9
5,22.36,10.8
6,22.33,11.3
7,22.32,11.9
8,22.29,12.3
9,22.27,12.7
10,22.25,13.2
11,22.24,13.3
12,22.23,13.5
13,22.23,13.5
14,22.12,15.6
15,22.1,16.3
16,22.07,16.8
17,22.04,17.5
18,22.0,18.4
19,21.97,19.0
20,21.94,19.6
21,21.91,20.4
22,21.88,21.4
23,21.85,22.3
24,21.82,23.1
25,21.79,23.8
26,21.76,24.7
27,21.74,25.5
28,21.7,26.7
29,21.68,27.5
30,21.64,28.3
31,21.62,29.5
32,21.58,30.2
33,21.55,31.2
34,21.52,32.0
35,21.5,32.8
36,21.47,33.4
37,21.45,34.1
38,21.43,34.6
39,21.41,35.0
40,21.38,35.4
41,21.37,35.4
42,21.33,34.7
43,21.28,34.0
44,21.21,33.5
45,21.11,33.3
46,21.02,33.4
47,20.89,33.6
48,20.75,33.8
49,20.62,34.3
50,20.48,34.7
51,20.36,35.3
52,20.22,36.0
53,20.16,36.3
54,20.07,36.8
55,20.01,37.3
56,19.96,37.7
57,19.91,38.1
58,19.86,38.6
59,19.81,39.0
60,19.76,39.4
61,19.7,39.8
62,19.65,40.0
63,19.59,40.4
64,19.52,40.7
65,19.45,41.1
66,19.38,41.3
67,19.31,41.6
68,19.26,41.9
69,19.19,42.3
70,19.11,42.6
71,19.07,43.0
72,19.02,43.3
73,18.97,43.6
74,18.93,43.9
75,18.9,44.2
76,18.87,44.6
77,18.83,45.1
78,18.82,45.3
79,18.79,45.5
80,18.77,45.9
81,18.74,46.1
82,18.71,46.4
83,18.67,46.7
84,18.62,46.8
85,18.57,46.8
86,18.52,46.8
87,18.46,47.0
88,18.42,47.2
89,18.35,47.4
90,18.3,47.6
91,18.27,47.8
92,18.24,48.1
93,18.22,48.3
94,18.21,48.5
95,18.2,48.7
96,18.19,48.9
97,18.18,49.1
98,18.17,49.3
99,18.16,49.4
100,18.15,49.6
101,18.15,49.8
102,18.14,50.0
103,18.13,50.3
104,18.13,50.6
105,18.12,50.8
106,18.12,50.9
107,18.11,51.0
108,18.1,51.2
109,18.1,51.3
110,18.1,51.2
111,18.1,51.2
112,18.1,51.2
113,18.1,51.3
114,18.1,51.2
115,18.1,51.0
116,18.1,50.7
117,18.1,50.8
118,18.1,51.0
119,18.1,51.1
120,18.1,50.9
121,18.1,50.8
122,18.1,50.8
123,18.1,50.9
124,18.1,50.9
125,18.1,50.8
126,18.1,50.7
127,18.1,50.6
128,18.1,50.6
129,18.1,50.5
130,18.1,50.4
131,18.1,50.1
132,18.1,49.8
133,18.1,49.4
134,18.1,49.4
135,18.1,49.5
136,18.1,49.5
137,18.11,48.9
138,18.11,48.7
139,18.11,48.6
140,18.11,48.9
141,18.11,49.2
142,18.11,49.2
143,18.12,48.7
144,18.13,47.9
145,18.15,47.0
146,18.16,46.0
147,18.17,45.1
148,18.19,43.7
149,18.2,42.4
150,18.22,41.4
151,18.24,40.3
152,18.27,38.8
153,18.29,36.8
154,18.33,35.3
155,18.37,32.8
156,18.44,30.3
157,18.49,28.1
158,18.59,24.5
159,18.68,22.2
160,18.82,18.6
161,18.87,16.7
162,18.97,14.7
163,19.06,12.4
164,19.13,10.4
165,19.23,8.5
166,19.28,7.6
167,19.35,6.6
168,19.42,5.4
169,19.48,4.7
170,19.55,3.9
171,19.59,3.1
172,19.64,2.6
173,19.7,2.3
174,19.76,1.9
175,19.83,1.6
176,19.91,1.2
177,19.99,0.9
178,20.08,0.7
179,20.19,0.5
180,20.26,0.4
181,20.42,0.4
182,20.53,0.3
183,20.68,0.3
184,20.83,0.3
185,20.99,0.3
186,21.14,0.3
187,21.28,0.3
188,21.43,0.3
189,21.58,0.3
190,21.69,0.3
191,21.86,0.3
192,21.96,0.3
193,22.1,0.2
194,22.23,0.2
195,22.36,0.2
196,26.54,0.1
197,26.67,0.1
198,26.86,0.1
199,27.09,0.1
200,27.34,0.0
201,27.56,0.0
202,27.76,0.0
203,27.89,0.0
204,27.96,0.0
205,27.96,0.0
206,27.89,0.0
207,27.8,0.0
208,27.61,0.1
209,27.37,0.1
210,27.07,0.1
211,26.72,0.1
212,26.33,0.1
213,25.91,0.1
214,25.46,0.1
215,25.01,0.1
216,24.54,0.1
217,24.05,0.1
218,23.68,0.1
219,23.19,0.1
220,22.69,0.1
221,22.19,0.1
222,21.69,0.1
223,21.19,0.1
224,20.7,0.1
225,20.2,0.1
226,19.7,0.1
227,19.21,0.1
228,18.72,0.1
229,18.35,0.1
230,17.88,0.1
231,17.42,0.1
232,16.98,0.1
