,angle,torque
0,16.21,10.8
1,16.17,11.2
2,16.12,12.0
3,16.06,12.4
4,16.0,12.7
5,15.91,13.0
6,15.81,13.4
7,15.7,13.7
8,15.56,14.1
9,15.32,14.9
10,14.16,18.9
11,13.89,21.1
12,13.89,21.1
13,13.88,21.1
14,13.88,21.2
15,13.86,21.5
16,13.84,22.0
17,13.81,22.6
18,13.76,22.7
19,13.71,22.7
20,13.62,22.8
21,13.56,23.0
22,13.48,23.2
23,13.41,23.5
24,13.32,23.9
25,13.24,24.2
26,13.17,24.6
27,13.1,25.0
28,13.05,25.5
29,13.01,25.8
30,12.98,26.3
31,12.96,26.5
32,12.95,26.7
33,12.94,26.9
34,12.93,27.1
35,12.91,27.4
36,12.89,27.9
37,12.86,27.9
38,12.81,27.7
39,12.74,27.6
40,12.67,27.6
41,12.56,27.8
42,12.41,28.3
43,12.31,28.6
44,12.22,29.1
45,12.13,29.5
46,12.06,30.1
47,12.0,30.5
48,11.95,31.1
49,11.92,31.5
50,11.9,31.8
51,11.88,32.3
52,11.84,32.7
53,11.8,33.1
54,11.74,33.1
55,11.6,32.9
56,11.52,32.9
57,11.39,33.1
58,11.25,33.4
59,11.08,34.1
60,10.98,34.5
61,10.85,35.2
62,10.73,35.7
63,10.64,36.4
64,10.57,37.2
65,10.53,37.6
66,10.49,38.3
67,10.48,38.4
68,10.46,38.7
69,10.45,39.1
70,10.43,39.7
71,10.41,40.3
72,10.38,40.8
73,10.34,41.1
74,10.28,40.7
75,10.2,40.5
76,10.1,40.5
77,10.02,40.6
78,9.88,40.8
79,9.73,41.1
80,9.58,41.7
81,9.42,42.1
82,9.27,43.0
83,9.12,43.6
84,8.99,44.4
85,8.89,45.3
86,8.81,46.1
87,8.75,46.8
88,8.71,47.6
89,8.67,48.3
90,8.64,48.9
91,8.63,49.4
92,8.59,50.1
93,8.57,50.6
94,8.54,51.1
95,8.51,51.1
96,8.45,50.9
97,8.37,50.8
98,8.26,50.7
99,8.14,50.7
100,8.01,50.9
101,7.87,51.3
102,7.73,51.8
103,7.58,52.8
104,7.5,53.2
105,7.4,54.1
106,7.34,54.7
107,7.28,55.6
108,7.23,56.1
109,7.21,56.7
110,7.19,57.2
111,7.16,57.7
112,7.13,58.7
113,7.09,59.6
114,7.05,59.8
115,7.0,59.5
116,6.93,59.3
117,6.87,59.3
118,6.78,59.3
119,6.68,59.5
120,6.58,59.8
121,6.46,60.4
122,6.39,60.7
123,6.31,61.4
124,6.25,61.9
125,6.19,62.7
126,6.16,63.2
127,6.14,63.5
128,6.12,64.0
129,6.11,64.3
130,6.09,65.0
131,6.08,65.4
132,6.07,65.7
133,6.06,65.8
134,6.04,66.5
135,6.01,67.3
136,5.99,68.3
137,5.97,68.5
138,5.95,68.2
139,5.91,67.7
140,5.88,67.6
141,5.83,67.6
142,5.79,67.6
143,5.74,67.7
144,5.7,68.0
145,5.66,68.2
146,5.63,68.6
147,5.62,68.9
148,5.6,69.1
149,5.59,69.5
150,5.58,69.7
151,5.58,69.9
152,5.57,70.1
153,5.54,71.0
154,5.5,72.5
155,5.47,72.4
156,5.42,71.3
157,5.31,69.9
158,5.25,69.6
159,5.1,68.9
160,4.94,68.6
161,4.81,68.7
162,4.77,68.4
163,4.85,66.0
164,4.99,56.8
165,5.06,52.3
166,5.13,46.4
167,5.22,42.5
168,5.3,38.3
169,5.37,36.3
170,5.43,33.9
171,5.48,31.6
172,5.52,30.2
173,5.6,28.0
174,5.65,26.6
175,5.72,24.2
176,5.78,22.6
177,5.82,21.5
178,5.88,20.2
179,5.95,19.0
180,6.01,17.4
181,6.06,16.3
182,6.1,14.9
183,6.15,14.1
184,6.2,12.9
185,6.25,12.2
186,6.31,11.1
187,6.37,10.1
188,6.43,9.3
189,6.5,8.1
190,6.58,7.2
191,6.67,5.9
192,6.77,5.0
193,6.83,3.8
194,6.92,2.9
195,7.0,2.4
196,7.08,1.8
197,7.15,1.4
198,7.23,1.0
199,7.3,0.6
200,7.37,0.4
201,7.45,0.3
202,7.52,0.3
203,7.59,0.4
204,7.64,0.4
205,7.71,0.3
206,7.78,0.3
207,7.86,0.3
208,7.93,0.3
209,8.01,0.3
210,8.1,0.3
211,8.18,0.2
212,8.26,0.2
213,8.33,0.2
214,8.38,0.2
215,8.45,0.2
216,8.5,0.2
217,8.56,0.2
218,8.61,0.2
219,8.65,0.2
220,8.68,0.2
221,8.71,0.2
222,8.73,0.2
223,8.74,0.2
224,8.75,0.2
225,8.75,0.2
226,8.75,0.2
227,8.75,0.2
228,8.75,0.2
229,8.75,0.3
230,8.75,0.3
231,8.75,0.3
232,8.75,0.3
233,8.75,0.3
234,8.75,0.3
235,8.76,0.3
236,8.76,0.2
237,8.76,0.3
238,8.76,0.3
239,8.76,0.3
240,8.75,0.4
241,8.75,0.4
242,8.74,0.4
243,8.73,0.4
