,angle,torque,diff
0,11.53,8.4,19.999999999998668
1,11.55,8.8,19.999999999998668
2,11.57,9.1,15.000000000000266
3,11.59,9.5,20.000000000000444
4,11.61,9.9,20.000000000000444
5,11.64,10.4,16.666666666666035
6,11.67,11.2,26.6666666666672
7,11.69,11.8,30.00000000000071
8,11.72,12.3,16.666666666666035
9,11.82,14.6,23.00000000000007
10,11.84,15.1,25.000000000000533
11,11.86,15.5,20.000000000000444
12,11.88,16.1,29.999999999998046
13,11.9,16.3,10.000000000000178
14,11.92,17.0,35.00000000000071
15,11.94,17.2,10.000000000000178
16,11.96,17.8,29.999999999998046
17,11.98,18.1,15.000000000000355
18,12.01,18.7,20.000000000000355
19,12.03,19.2,25.000000000000533
20,12.05,19.8,29.999999999998046
21,12.07,20.0,10.000000000000178
22,12.09,20.4,20.000000000000355
23,12.11,20.8,20.000000000000533
24,12.13,21.4,29.99999999999787
25,12.15,21.9,25.000000000000533
26,12.17,22.4,25.000000000000533
27,12.19,22.9,25.000000000000533
28,12.21,23.2,14.999999999999023
29,12.23,23.6,20.000000000000533
30,12.25,24.4,40.00000000000071
31,12.27,24.9,25.000000000000533
32,12.29,25.3,20.000000000000533
33,12.3,25.9,59.99999999999041
34,12.32,26.7,40.00000000000089
35,12.34,27.3,30.00000000000071
36,12.36,27.5,10.000000000000178
37,12.38,28.1,29.999999999998046
38,12.41,28.8,23.333333333333808
39,12.43,29.5,35.00000000000071
40,12.45,29.9,20.000000000000355
41,12.46,30.1,19.999999999997158
42,12.48,30.7,30.000000000000533
43,12.5,31.3,30.00000000000071
44,12.52,32.1,40.00000000000089
45,12.54,32.8,35.00000000000053
46,12.55,33.2,39.999999999994316
47,12.57,33.7,25.000000000000533
48,12.59,34.1,20.000000000000355
49,12.61,34.7,30.00000000000071
50,12.63,35.1,19.99999999999858
51,12.65,36.1,50.000000000001066
52,12.67,36.8,35.00000000000053
53,12.69,37.4,30.00000000000071
54,12.71,37.8,19.99999999999858
55,12.73,38.5,35.00000000000089
56,12.75,38.8,15.000000000000178
57,12.77,39.7,45.00000000000124
58,12.8,40.3,19.99999999999905
59,12.82,41.1,40.000000000001066
60,12.84,41.4,15.000000000000178
61,12.86,41.9,25.000000000000533
62,12.88,42.6,34.99999999999778
63,12.9,43.0,20.000000000000355
64,12.92,43.8,40.00000000000071
65,12.95,44.3,16.666666666667023
66,12.96,44.5,19.999999999997158
67,12.98,44.2,-15.000000000000178
68,13.01,43.4,-26.66666666666738
69,13.06,43.0,-7.999999999999858
70,13.13,42.7,-4.285714285714228
71,13.22,42.6,-1.1111111111111287
72,13.34,42.8,1.666666666666642
73,13.41,43.1,4.285714285714329
74,13.5,43.5,4.444444444444436
75,13.56,44.3,13.333333333333176
76,13.58,44.4,5.000000000000178
77,13.6,45.5,55.00000000000124
78,13.62,46.1,30.00000000000071
79,13.63,46.8,69.99999999998863
80,13.65,47.5,35.00000000000089
81,13.67,48.2,35.00000000000089
82,13.69,48.6,20.000000000000355
83,13.71,48.9,14.999999999998845
84,13.73,48.8,-5.000000000000178
85,13.75,49.6,40.000000000001066
86,13.77,50.2,30.00000000000071
87,13.79,50.8,30.000000000000355
88,13.8,51.0,19.999999999997158
89,13.82,50.8,-10.000000000000355
90,13.84,50.2,-30.000000000000355
91,13.89,49.3,-17.999999999999858
92,13.95,49.0,-5.0000000000000595
93,14.03,48.8,-2.5000000000000333
94,14.11,48.8,0.0
95,14.22,49.1,2.727272727272736
96,14.25,49.4,10.000000000000119
97,14.31,49.8,6.666666666666588
98,14.34,50.2,13.333333333333806
99,14.36,50.7,25.000000000000533
100,14.39,52.1,46.66666666666485
101,14.41,52.8,35.00000000000053
102,14.43,53.4,30.00000000000071
103,14.45,53.8,20.000000000000355
104,14.46,53.9,9.999999999998579
105,14.48,54.7,40.000000000001066
106,14.5,55.0,15.000000000000178
107,14.53,55.7,23.333333333333925
108,14.56,55.4,-9.999999999999764
109,14.6,54.5,-22.500000000000444
110,14.65,54.2,-5.999999999999858
111,14.71,54.0,-3.333333333333353
112,14.76,53.9,-2.000000000000071
113,14.83,54.0,1.428571428571443
114,14.92,54.4,4.444444444444436
115,14.97,54.8,7.999999999999858
116,15.0,55.3,16.666666666667023
117,15.02,55.6,15.000000000000533
118,15.04,56.1,25.000000000000533
119,15.05,56.3,19.999999999996447
120,15.07,57.2,45.00000000000124
121,15.1,58.6,46.666666666667616
122,15.12,59.0,20.000000000000355
123,15.13,59.2,19.999999999997158
124,15.15,59.4,10.0
125,15.17,59.5,5.000000000000178
126,15.2,59.8,10.000000000000119
127,15.22,60.0,9.999999999999467
128,15.25,60.6,20.000000000000473
129,15.27,60.9,15.000000000000178
130,15.29,61.0,5.000000000000178
131,15.3,61.2,19.999999999997158
132,15.32,61.3,4.999999999999822
133,15.34,62.2,45.00000000000124
134,15.36,62.8,30.000000000000355
135,15.38,63.5,34.99999999999778
136,15.4,64.1,30.000000000000355
