,angle,torque
0,3.48,11.1
1,3.51,11.7
2,3.54,12.3
3,3.57,12.9
4,3.59,13.6
5,3.61,13.9
6,3.61,14.0
7,3.61,13.9
8,3.65,14.6
9,3.68,15.1
10,3.71,15.4
11,3.74,15.9
12,3.77,16.4
13,3.78,16.6
14,3.8,16.9
15,3.81,17.2
16,3.82,17.8
17,3.84,18.3
18,3.85,18.6
19,3.86,18.9
20,3.86,19.1
21,3.87,19.2
22,3.87,19.2
23,3.87,19.3
24,3.87,19.4
25,3.88,19.6
26,3.88,19.7
27,3.89,19.9
28,3.9,20.3
29,3.91,20.6
30,3.92,21.0
31,3.94,21.6
32,3.95,22.1
33,3.97,22.6
34,3.98,22.9
35,3.99,23.2
36,4.0,23.5
37,4.0,23.7
38,4.01,23.7
39,4.01,23.7
40,4.01,23.6
41,4.01,23.6
42,4.01,23.7
43,4.02,23.9
44,4.02,24.0
45,4.03,24.2
46,4.04,24.3
47,4.05,24.5
48,4.06,24.7
49,4.06,24.8
50,4.07,25.1
51,4.09,25.4
52,4.1,25.7
53,4.11,26.1
54,4.13,26.4
55,4.14,26.9
56,4.15,27.2
57,4.17,27.8
58,4.18,27.9
59,4.18,28.1
60,4.18,28.2
61,4.19,28.3
62,4.2,28.5
63,4.21,28.6
64,4.21,28.8
65,4.21,28.9
66,4.21,29.1
67,4.22,29.3
68,4.23,29.5
69,4.23,29.8
70,4.24,30.0
71,4.25,30.2
72,4.26,30.3
73,4.27,30.6
74,4.28,30.9
75,4.29,31.1
76,4.29,31.2
77,4.3,31.3
78,4.32,31.5
79,4.32,31.7
80,4.33,32.2
81,4.34,32.4
82,4.35,32.5
83,4.36,32.7
84,4.36,32.9
85,4.37,33.2
86,4.39,33.6
87,4.4,34.1
88,4.42,34.5
89,4.44,35.1
90,4.46,35.6
91,4.47,36.0
92,4.48,36.2
93,4.49,36.5
94,4.49,36.6
95,4.5,36.7
96,4.51,36.8
97,4.51,36.8
98,4.52,35.9
99,4.55,34.8
100,4.6,33.9
101,4.67,33.6
102,4.73,33.4
103,4.78,33.4
104,4.84,33.4
105,4.87,33.6
106,4.9,33.6
107,4.9,33.4
108,4.89,32.9
109,4.88,31.8
110,4.87,31.3
111,4.88,31.3
112,4.89,31.8
113,4.9,32.5
114,4.91,33.2
115,4.91,33.5
116,4.91,33.7
117,4.91,33.8
118,4.91,33.9
119,4.91,33.9
120,4.91,34.0
121,4.92,34.1
122,4.93,34.5
123,4.94,34.9
124,4.95,35.2
125,4.96,35.4
126,4.98,35.5
127,5.0,35.6
128,5.05,35.8
129,5.08,35.9
130,5.11,35.9
131,5.14,36.0
132,5.15,36.0
133,5.16,36.1
134,5.18,36.2
135,5.19,36.4
136,5.2,36.5
137,5.21,36.7
138,5.22,36.8
139,5.23,37.0
140,5.24,37.2
141,5.25,37.4
142,5.26,37.5
143,5.26,37.5
144,5.28,37.6
145,5.29,37.9
146,5.3,38.0
147,5.31,38.1
148,5.32,38.2
149,5.33,38.2
150,5.35,38.4
151,5.36,38.5
152,5.38,38.7
153,5.4,38.7
154,5.42,38.8
155,5.44,38.8
156,5.47,38.9
157,5.51,38.9
158,5.55,38.9
159,5.59,38.9
160,5.62,39.0
161,5.65,39.1
162,5.68,39.3
163,5.7,39.4
164,5.72,39.5
165,5.73,39.5
166,5.74,39.5
167,5.74,39.4
168,5.74,39.5
169,5.75,39.8
170,5.76,40.1
171,5.77,40.4
172,5.78,40.7
173,5.8,40.8
174,5.8,40.9
175,5.82,41.1
176,5.83,41.3
177,5.85,41.4
178,5.86,41.5
179,5.88,41.4
180,5.89,41.4
181,5.9,41.5
182,5.91,41.7
183,5.92,41.9
184,5.93,41.9
185,5.94,41.9
186,5.95,42.0
187,5.96,42.2
188,5.97,42.5
189,5.99,42.7
190,6.0,42.8
191,6.02,42.8
192,6.05,42.8
193,6.06,42.9
194,6.09,42.9
195,6.12,42.9
196,6.15,42.9
197,6.19,42.9
198,6.22,43.0
199,6.24,43.1
200,6.27,43.2
201,6.29,43.3
202,6.3,43.4
203,6.32,43.4
204,6.32,43.5
205,6.33,43.7
206,6.34,43.8
207,6.36,44.1
208,6.37,44.3
209,6.38,44.7
210,6.4,44.9
211,6.42,45.0
212,6.44,45.1
213,6.46,45.1
214,6.48,45.1
215,6.5,45.2
216,6.53,45.2
217,6.55,45.3
218,6.57,45.4
219,6.59,45.5
220,6.61,45.6
221,6.63,45.7
222,6.64,45.8
223,6.65,46.0
224,6.67,46.1
225,6.69,46.3
226,6.69,46.4
227,6.7,46.5
228,6.72,46.6
229,6.73,46.7
230,6.75,46.8
231,6.76,46.8
232,6.78,46.8
233,6.79,46.7
234,6.8,46.7
235,6.81,46.7
236,6.82,46.7
237,6.83,46.8
238,6.83,46.9
239,6.84,47.0
240,6.84,47.0
241,6.84,46.8
242,6.84,46.8
243,6.85,47.0
244,6.85,47.1
245,6.85,47.1
246,6.85,47.1
247,6.85,47.1
248,6.85,47.0
249,6.85,46.9
250,6.85,46.6
251,6.85,46.6
252,6.85,46.7
253,6.85,46.7
254,6.85,46.5
255,6.85,46.2
256,6.85,46.1
257,6.84,45.8
258,6.84,45.6
259,6.84,45.3
260,6.84,45.3
261,6.84,45.3
262,6.84,45.1
263,6.84,44.7
264,6.84,44.5
265,6.84,44.3
266,6.83,44.2
267,6.83,44.1
268,6.83,43.8
269,6.83,43.6
270,6.83,43.2
271,6.82,43.0
272,6.83,43.0
273,6.83,43.1
274,6.83,43.2
275,6.83,43.3
276,6.82,43.2
277,6.82,43.1
278,6.82,42.9
279,6.82,42.9
280,6.82,43.0
281,6.82,43.1
282,6.82,43.2
283,6.82,43.2
284,6.82,43.3
285,6.82,43.3
286,6.82,43.3
287,6.83,43.5
288,6.83,43.7
289,6.83,43.8
290,6.83,43.8
291,6.83,43.6
292,6.83,43.6
293,6.83,43.9
294,6.83,44.3
295,6.83,44.4
