,angle,torque
0,20.68,8.7
1,20.69,8.3
2,20.73,9.2
3,20.77,10.1
4,20.82,10.9
5,20.86,11.7
6,20.89,12.5
7,20.9,12.7
8,20.91,12.8
9,20.93,13.2
10,20.96,13.6
11,20.98,14.0
12,21.02,14.6
13,21.05,15.3
14,21.08,16.2
15,21.1,16.8
16,21.11,17.2
17,21.12,17.4
18,21.13,17.6
19,21.15,18.0
20,21.16,18.5
21,21.19,18.9
22,21.22,19.7
23,21.24,20.4
24,21.26,20.9
25,21.28,21.4
26,21.29,21.8
27,21.3,22.0
28,21.31,22.3
29,21.32,22.4
30,21.33,22.8
31,21.34,23.1
32,21.36,23.7
33,21.38,24.1
34,21.39,24.4
35,21.4,24.8
36,21.41,25.0
37,21.42,25.2
38,21.43,25.6
39,21.45,26.0
40,21.46,26.3
41,21.47,26.8
42,21.48,27.2
43,21.5,27.5
44,21.51,27.9
45,21.52,28.1
46,21.53,28.4
47,21.54,28.7
48,21.55,29.0
49,21.56,29.2
50,21.57,29.6
51,21.58,29.9
52,21.59,30.2
53,21.6,30.5
54,21.61,30.8
55,21.62,31.1
56,21.63,31.4
57,21.64,31.8
58,21.66,32.1
59,21.67,32.6
60,21.68,32.9
61,21.69,33.3
62,21.7,33.5
63,21.71,33.8
64,21.72,34.0
65,21.73,34.6
66,21.74,35.0
67,21.76,35.3
68,21.77,35.8
69,21.78,36.2
70,21.79,36.5
71,21.8,36.8
72,21.81,37.2
73,21.82,37.4
74,21.83,37.8
75,21.84,38.0
76,21.85,38.3
77,21.86,38.8
78,21.87,39.1
79,21.89,39.7
80,21.9,40.0
81,21.91,40.4
82,21.93,40.8
83,21.94,41.1
84,21.95,41.6
85,21.96,41.8
86,21.97,42.2
87,21.98,42.7
88,21.99,42.9
89,22.0,43.5
90,22.02,44.2
91,22.03,44.5
92,22.05,45.1
93,22.06,45.4
94,22.07,45.8
95,22.09,46.3
96,22.1,47.0
97,22.11,47.2
98,22.12,47.4
99,22.13,47.6
100,22.14,47.8
101,22.15,48.0
102,22.16,48.5
103,22.17,49.0
104,22.18,49.3
105,22.19,49.9
106,22.21,50.2
107,22.22,50.7
108,22.24,50.3
109,22.26,49.2
110,22.32,48.3
111,22.37,48.2
112,22.46,48.0
113,22.55,48.0
114,22.65,48.3
115,22.74,48.5
116,22.81,48.8
117,22.85,49.0
118,22.88,49.2
119,22.89,49.2
120,22.9,49.1
121,22.92,49.6
122,22.93,49.9
123,22.94,50.4
124,22.95,50.7
125,22.97,50.9
126,22.99,51.2
127,23.01,51.4
128,23.04,51.7
129,23.06,51.8
130,23.08,52.0
131,23.11,52.1
132,23.14,52.2
133,23.18,52.4
134,23.2,52.5
135,23.24,52.7
136,23.27,52.8
137,23.31,53.0
138,23.33,53.1
139,23.36,53.3
140,23.38,53.5
141,23.41,53.8
142,23.45,54.0
143,23.48,54.2
144,23.54,54.3
145,23.56,54.4
146,23.6,54.6
147,23.63,54.7
148,23.67,55.0
149,23.71,55.1
150,23.74,55.3
151,23.77,55.5
152,23.8,55.6
153,23.84,55.8
154,23.87,56.0
155,23.9,56.2
156,23.93,56.3
157,23.96,56.5
158,23.99,56.7
159,24.01,57.0
160,24.05,57.2
161,24.07,57.4
162,24.1,57.6
163,24.14,57.7
164,24.18,57.9
165,24.22,58.0
166,24.27,58.2
167,24.31,58.2
168,24.35,58.4
169,24.39,58.5
170,24.42,58.8
171,24.45,59.0
172,24.48,59.2
173,24.5,59.3
174,24.52,59.5
175,24.54,60.0
176,24.57,60.4
177,24.6,60.6
178,24.65,60.7
179,24.67,60.7
180,24.71,60.9
181,24.73,61.0
182,24.77,61.3
183,24.8,61.3
184,24.83,61.4
185,24.85,61.5
186,24.87,61.8
187,24.89,61.9
188,24.9,62.1
189,24.92,62.3
190,24.94,62.6
191,24.97,63.1
192,24.99,63.4
193,25.02,63.4
194,25.03,63.4
195,25.05,63.4
196,25.07,63.7
197,25.09,63.8
198,25.1,63.8
199,25.11,63.1
200,25.12,63.3
