,angle,torque
0,7.79,21.3
1,7.82,22.6
2,7.85,23.7
3,7.87,24.5
4,7.9,25.7
5,7.91,26.8
6,7.93,27.6
7,7.94,28.2
8,7.96,28.9
9,7.98,29.8
10,8.0,30.4
11,8.01,31.0
12,8.02,31.3
13,8.03,31.8
14,8.04,32.4
15,8.05,32.7
16,8.06,33.1
17,8.07,34.2
18,8.08,34.6
19,8.09,34.9
20,8.1,36.7
21,8.11,37.1
22,8.12,37.9
23,8.13,38.6
24,8.14,39.3
25,8.15,40.1
26,8.16,40.6
27,8.17,41.3
28,8.18,41.6
29,8.19,42.0
30,8.2,42.7
31,8.21,43.8
32,8.22,44.2
33,8.23,44.6
34,8.24,45.7
35,8.25,46.2
36,8.26,46.7
37,8.27,47.5
38,8.28,47.8
39,8.29,48.8
40,8.3,49.5
41,8.31,50.4
42,8.32,51.5
43,8.33,51.9
44,8.34,52.5
45,8.35,53.0
46,8.36,53.6
47,8.37,54.2
48,8.38,55.2
49,8.39,56.7
50,8.4,57.3
51,8.41,58.1
52,8.42,59.5
53,8.43,60.0
54,8.44,61.2
55,8.45,61.7
56,8.46,62.8
57,8.47,64.9
58,8.48,65.9
59,8.49,66.4
60,8.5,67.8
61,8.51,69.7
62,8.52,71.6
63,8.53,72.4
64,8.54,73.6
65,8.55,74.2
66,8.56,74.6
67,8.57,76.6
68,8.58,80.4
69,8.59,80.9
70,8.6,81.8
71,8.61,83.0
72,8.62,83.8
73,8.63,84.3
74,8.64,85.2
75,8.65,85.7
76,8.66,86.3
77,8.67,86.6
78,8.68,87.9
79,8.69,88.3
80,8.7,88.7
81,8.72,89.7
82,8.73,90.7
83,8.74,90.9
84,8.75,92.0
85,8.76,92.7
86,8.77,94.0
87,8.78,94.6
88,8.87,85.8
89,9.09,74.1
90,9.41,74.5
91,9.77,75.4
92,10.12,76.9
93,10.53,79.5
94,10.62,80.3
95,10.7,81.1
96,10.77,82.2
97,10.83,85.7
98,10.88,86.1
99,10.92,86.8
100,10.95,87.4
101,11.01,88.8
102,11.06,89.0
103,11.07,89.1
104,11.08,88.6
