,angle,torque
0,16.0,13.7
1,16.03,14.1
2,16.04,14.7
3,16.06,15.4
4,16.09,16.0
5,16.1,16.3
6,16.11,16.7
7,16.12,16.9
8,16.13,17.1
9,16.14,17.3
10,16.15,17.5
11,16.16,17.6
12,16.17,17.9
13,16.18,18.4
14,16.19,18.7
15,16.2,19.1
16,16.21,19.3
17,16.22,19.6
18,16.23,20.2
19,16.24,20.5
20,16.25,20.7
21,16.27,21.0
22,16.28,21.6
23,16.31,22.1
24,16.33,22.8
25,16.34,23.1
26,16.35,23.5
27,16.36,23.7
28,16.37,23.9
29,16.38,24.2
30,16.39,24.7
31,16.41,25.0
32,16.42,25.3
33,16.43,25.6
34,16.45,25.9
35,16.47,26.5
36,16.49,26.9
37,16.5,27.3
38,16.51,27.6
39,16.52,27.9
40,16.53,28.2
41,16.55,28.8
42,16.57,29.3
43,16.6,29.9
44,16.62,30.7
45,16.64,31.1
46,16.65,31.6
47,16.67,32.0
48,16.69,31.9
49,16.72,31.5
50,16.76,31.3
51,16.81,31.1
52,16.86,31.1
53,16.92,31.1
54,16.97,31.2
55,17.03,31.3
56,17.08,31.4
57,17.11,31.5
58,17.14,31.6
59,17.16,31.6
60,17.17,31.6
61,17.18,31.4
62,17.19,31.7
63,17.2,31.9
64,17.21,32.3
65,17.22,32.5
66,17.23,32.7
67,17.25,32.8
68,17.26,33.0
69,17.28,33.1
70,17.31,33.2
71,17.33,33.2
72,17.35,33.3
73,17.39,33.4
74,17.4,33.5
75,17.42,33.6
76,17.44,33.6
77,17.47,33.7
78,17.49,33.8
79,17.51,33.9
80,17.53,34.0
81,17.54,34.0
82,17.55,34.1
83,17.57,34.2
84,17.58,34.4
85,17.6,34.5
86,17.61,34.5
87,17.62,34.7
88,17.64,34.8
89,17.66,35.0
90,17.68,35.0
91,17.69,35.1
92,17.7,35.1
93,17.72,35.1
94,17.73,35.2
95,17.74,35.3
96,17.75,35.4
97,17.76,35.5
98,17.77,35.5
99,17.78,35.6
100,17.8,35.8
101,17.82,35.9
102,17.84,36.1
103,17.86,36.1
104,17.88,36.1
105,17.9,36.1
106,17.92,36.2
107,17.94,36.2
108,17.95,36.3
109,17.96,36.4
110,17.99,36.5
111,18.01,36.6
112,18.02,36.7
113,18.04,36.8
114,18.06,36.9
115,18.08,37.0
116,18.1,37.0
117,18.11,37.1
118,18.13,37.1
119,18.14,37.3
120,18.17,37.4
121,18.18,37.4
122,18.2,37.5
123,18.22,37.6
124,18.23,37.6
125,18.25,37.7
126,18.26,37.8
127,18.28,37.8
128,18.29,37.9
129,18.3,38.0
130,18.32,38.1
131,18.33,38.1
132,18.35,38.1
133,18.36,38.3
134,18.37,38.4
135,18.38,38.5
136,18.39,38.6
137,18.4,38.6
138,18.41,38.6
139,18.42,38.7
140,18.43,38.7
141,18.44,38.8
142,18.45,38.8
143,18.46,38.7
144,18.47,39.5
145,18.48,39.6
146,18.49,40.4
147,18.5,40.9
148,18.51,41.1
149,18.53,41.0
150,18.55,40.6
151,18.58,40.2
152,18.62,40.0
153,18.67,39.8
154,18.7,39.7
155,18.74,39.7
156,18.77,39.7
157,18.79,39.6
158,18.8,39.5
159,18.81,39.4
160,18.82,39.5
161,18.83,39.7
162,18.84,40.2
163,18.85,40.4
164,18.87,40.7
165,18.88,40.8
166,18.9,40.8
167,18.92,40.9
168,18.94,41.0
169,18.96,41.1
170,18.99,41.2
171,19.01,41.2
172,19.03,41.3
173,19.07,41.4
174,19.08,41.4
175,19.1,41.5
176,19.12,41.5
177,19.14,41.6
178,19.16,41.7
179,19.17,41.8
180,19.18,41.9
181,19.2,41.9
182,19.21,42.0
183,19.22,42.2
184,19.23,42.3
185,19.24,42.4
186,19.26,42.5
187,19.27,42.6
188,19.28,42.7
189,19.29,42.8
190,19.3,42.9
191,19.31,42.9
192,19.33,43.0
193,19.34,43.1
194,19.36,43.1
195,19.37,43.2
196,19.38,43.2
197,19.39,43.2
198,19.4,43.2
199,19.41,43.4
200,19.42,43.6
201,19.43,43.7
202,19.44,43.7
203,19.45,43.7
