,angle,torque
0,3.48,11.1
1,3.51,11.7
2,3.54,12.3
3,3.57,12.9
4,3.59,13.6
5,3.61,13.9
6,3.65,14.6
7,3.68,15.1
8,3.71,15.4
9,3.74,15.9
10,3.77,16.4
11,3.78,16.6
12,3.8,16.9
13,3.81,17.2
14,3.82,17.8
15,3.84,18.3
16,3.85,18.6
17,3.86,18.9
18,3.87,19.2
19,3.88,19.6
20,3.89,19.9
21,3.9,20.3
22,3.91,20.6
23,3.92,21.0
24,3.94,21.6
25,3.95,22.1
26,3.97,22.6
27,3.98,22.9
28,3.99,23.2
29,4.0,23.5
30,4.01,23.7
31,4.02,23.9
32,4.03,24.2
33,4.04,24.3
34,4.05,24.5
35,4.06,24.7
36,4.07,25.1
37,4.09,25.4
38,4.1,25.7
39,4.11,26.1
40,4.13,26.4
41,4.14,26.9
42,4.15,27.2
43,4.17,27.8
44,4.18,27.9
45,4.19,28.3
46,4.2,28.5
47,4.21,28.6
48,4.22,29.3
49,4.23,29.5
50,4.24,30.0
51,4.25,30.2
52,4.26,30.3
53,4.27,30.6
54,4.28,30.9
55,4.29,31.1
56,4.3,31.3
57,4.32,31.5
58,4.33,32.2
59,4.34,32.4
60,4.35,32.5
61,4.36,32.7
62,4.37,33.2
63,4.39,33.6
64,4.4,34.1
65,4.42,34.5
66,4.44,35.1
67,4.46,35.6
68,4.47,36.0
69,4.48,36.2
70,4.49,36.5
71,4.5,36.7
72,4.51,36.8
73,4.52,35.9
74,4.55,34.8
75,4.6,33.9
76,4.67,33.6
77,4.73,33.4
78,4.78,33.4
79,4.84,33.4
80,4.87,33.6
81,4.9,33.6
82,4.91,33.2
83,4.92,34.1
84,4.93,34.5
85,4.94,34.9
86,4.95,35.2
87,4.96,35.4
88,4.98,35.5
89,5.0,35.6
90,5.05,35.8
91,5.08,35.9
92,5.11,35.9
93,5.14,36.0
94,5.15,36.0
95,5.16,36.1
96,5.18,36.2
97,5.19,36.4
98,5.2,36.5
99,5.21,36.7
100,5.22,36.8
101,5.23,37.0
102,5.24,37.2
103,5.25,37.4
104,5.26,37.5
105,5.28,37.6
106,5.29,37.9
107,5.3,38.0
108,5.31,38.1
109,5.32,38.2
110,5.33,38.2
111,5.35,38.4
112,5.36,38.5
113,5.38,38.7
114,5.4,38.7
115,5.42,38.8
116,5.44,38.8
117,5.47,38.9
118,5.51,38.9
119,5.55,38.9
120,5.59,38.9
121,5.62,39.0
122,5.65,39.1
123,5.68,39.3
124,5.7,39.4
125,5.72,39.5
126,5.73,39.5
127,5.74,39.5
128,5.75,39.8
129,5.76,40.1
130,5.77,40.4
131,5.78,40.7
132,5.8,40.8
133,5.82,41.1
134,5.83,41.3
135,5.85,41.4
136,5.86,41.5
137,5.88,41.4
138,5.89,41.4
139,5.9,41.5
140,5.91,41.7
141,5.92,41.9
142,5.93,41.9
143,5.94,41.9
144,5.95,42.0
145,5.96,42.2
146,5.97,42.5
147,5.99,42.7
148,6.0,42.8
149,6.02,42.8
150,6.05,42.8
151,6.06,42.9
152,6.09,42.9
153,6.12,42.9
154,6.15,42.9
155,6.19,42.9
156,6.22,43.0
157,6.24,43.1
158,6.27,43.2
159,6.29,43.3
160,6.3,43.4
161,6.32,43.4
162,6.33,43.7
163,6.34,43.8
164,6.36,44.1
165,6.37,44.3
166,6.38,44.7
167,6.4,44.9
168,6.42,45.0
169,6.44,45.1
170,6.46,45.1
171,6.48,45.1
172,6.5,45.2
173,6.53,45.2
174,6.55,45.3
175,6.57,45.4
176,6.59,45.5
177,6.61,45.6
178,6.63,45.7
179,6.64,45.8
180,6.65,46.0
181,6.67,46.1
182,6.69,46.3
183,6.7,46.5
184,6.72,46.6
185,6.73,46.7
186,6.75,46.8
187,6.76,46.8
188,6.78,46.8
189,6.79,46.7
190,6.8,46.7
191,6.81,46.7
192,6.82,46.7
193,6.83,46.8
194,6.84,47.0
195,6.85,47.0
