,angle,torque
0,20.43,9.7
1,20.48,9.9
2,20.56,10.1
3,20.63,10.3
4,20.71,10.5
5,20.78,10.7
6,20.85,10.8
7,20.9,11.1
8,21.22,12.1
9,21.26,12.2
10,21.3,12.3
11,21.35,12.4
12,21.4,12.6
13,21.45,12.8
14,21.48,13.0
15,21.54,13.1
16,21.59,13.3
17,21.65,13.5
18,21.7,13.6
19,21.75,13.8
20,21.8,14.0
21,21.87,14.2
22,21.9,14.3
23,21.95,14.5
24,21.98,14.6
25,22.04,14.8
26,22.07,14.9
27,22.11,15.1
28,22.14,15.2
29,22.18,15.4
30,22.22,15.5
31,22.26,15.7
32,22.31,15.9
33,22.34,16.0
34,22.38,16.2
35,22.41,16.3
36,22.45,16.4
37,22.49,16.6
38,22.53,16.7
39,22.58,16.9
40,22.62,17.0
41,22.66,17.2
42,22.71,17.3
43,22.75,17.5
44,22.78,17.6
45,22.81,17.8
46,22.85,18.0
47,22.89,18.1
48,22.93,18.2
49,22.96,18.4
50,23.0,18.5
51,23.04,18.7
52,23.07,18.8
53,23.11,19.0
54,23.14,19.1
55,23.17,19.3
56,23.2,19.4
57,23.23,19.5
58,23.27,19.7
59,23.3,19.8
60,23.32,20.0
61,23.35,20.1
62,23.38,20.2
63,23.44,20.5
64,23.47,20.7
65,23.51,20.8
66,23.55,21.0
67,23.57,21.1
68,23.62,21.2
69,23.64,21.3
70,23.67,21.5
71,23.7,21.6
72,23.73,21.8
73,23.76,21.9
74,23.79,22.1
75,23.83,22.2
76,23.87,22.4
77,23.9,22.6
78,23.94,22.8
79,23.98,22.9
80,24.01,23.1
81,24.05,23.2
82,24.07,23.4
83,24.12,23.6
84,24.14,23.7
85,24.18,23.8
86,24.21,24.0
87,24.24,24.1
88,24.28,24.3
89,24.31,24.4
90,24.34,24.6
91,24.36,24.7
92,24.39,24.9
93,24.44,25.1
94,24.46,25.2
95,24.49,25.4
96,24.52,25.5
97,24.55,25.7
98,24.58,25.8
99,24.61,26.0
100,24.64,26.1
101,24.67,26.2
102,24.69,26.4
103,24.73,26.6
104,24.77,26.8
105,24.79,27.0
106,24.82,27.1
107,24.86,27.2
108,24.89,27.4
109,24.93,27.5
110,24.96,27.7
111,25.0,27.9
112,25.04,28.0
113,25.06,28.2
114,25.11,28.3
115,25.15,28.6
116,25.17,28.6
117,25.2,28.8
118,25.23,29.0
119,25.27,29.1
120,25.3,29.3
121,25.34,29.4
122,25.37,29.6
123,25.4,29.8
124,25.43,29.9
125,25.46,30.1
126,25.49,30.2
127,25.54,30.4
128,25.56,30.6
129,25.61,30.8
130,25.63,30.9
131,25.67,31.1
132,25.7,31.3
133,25.74,31.5
134,25.76,31.6
135,25.79,31.7
136,25.83,31.9
137,25.86,32.1
138,25.9,32.3
139,25.93,32.4
140,25.98,32.7
141,26.0,32.8
142,26.03,32.9
143,26.06,33.1
144,26.08,33.2
145,26.11,33.4
146,26.14,33.5
147,26.16,33.6
148,26.18,33.7
149,26.21,33.9
150,26.22,34.1
151,26.24,34.2
152,26.25,34.3
153,26.27,34.4
154,26.28,34.5
155,26.29,34.6
156,26.3,34.7
157,26.31,34.8
158,26.32,34.8
159,26.33,34.6
