,angle,torque
0,27.47,9.2
1,27.5,10.3
2,27.52,10.0
3,27.54,10.6
4,27.55,11.2
5,27.56,11.4
6,27.57,11.7
7,27.58,12.0
8,27.6,12.2
9,27.61,12.7
10,27.63,13.1
11,27.65,13.5
12,27.69,14.2
13,27.72,14.8
14,27.74,15.5
15,27.78,16.3
16,27.81,17.3
17,27.84,18.0
18,27.86,18.8
19,27.89,19.6
20,27.9,20.2
21,27.92,20.7
22,27.95,21.6
23,27.98,22.3
24,28.01,23.1
25,28.04,24.3
26,28.07,25.2
27,28.1,26.3
28,28.13,27.0
29,28.15,27.8
30,28.16,28.2
31,28.18,28.6
32,28.21,29.5
33,28.24,30.8
34,28.26,31.4
35,28.3,32.9
36,28.33,33.7
37,28.38,35.5
38,28.41,36.7
39,28.45,37.8
40,28.49,39.8
41,28.52,40.8
42,28.55,42.0
43,28.58,42.9
44,28.62,44.4
45,28.65,45.8
46,28.69,47.0
47,28.74,48.9
48,28.76,49.8
49,28.79,50.6
50,28.82,51.9
51,28.86,53.3
52,28.9,54.5
53,28.93,56.1
54,28.97,57.2
55,28.99,58.3
56,29.01,59.2
57,29.05,60.3
58,29.07,61.3
59,29.09,62.4
60,29.12,63.5
61,29.15,64.2
62,29.18,65.4
63,29.2,66.1
64,29.22,66.8
65,29.24,67.5
66,29.26,68.1
67,29.28,69.0
68,29.32,70.4
69,29.35,69.1
70,29.47,67.0
71,29.59,66.5
72,29.7,66.8
73,29.85,67.2
74,29.99,68.0
75,30.12,68.6
76,30.19,69.5
77,30.28,70.1
78,30.34,70.7
79,30.37,70.9
80,30.39,71.0
81,30.41,71.4
82,30.45,72.1
83,30.51,73.4
84,30.55,73.9
85,30.62,74.3
86,30.7,74.6
87,30.77,75.0
88,30.86,75.3
89,30.93,75.9
90,31.0,76.3
91,31.06,76.8
92,31.12,77.4
93,31.17,77.8
94,31.21,78.2
95,31.25,78.5
96,31.29,79.0
97,31.35,79.0
98,31.39,78.3
99,31.5,77.8
100,31.57,77.7
101,31.68,77.7
102,31.79,77.8
103,31.9,78.1
104,32.0,78.4
105,32.1,79.1
106,32.16,79.5
107,32.21,80.1
108,32.24,80.4
109,32.26,80.5
110,32.27,80.6
111,32.3,81.0
112,32.33,82.2
113,32.36,82.9
114,32.38,83.2
115,32.4,83.1
116,32.41,82.9
117,32.42,83.1
118,32.44,83.8
