,angle,torque
0,0.83,13.2
1,0.87,13.5
2,0.92,14.1
3,0.97,14.6
4,1.01,15.2
5,1.04,15.6
6,1.06,16
7,1.08,16.3
8,1.09,16.4
9,1.11,16.7
10,1.13,17.1
11,1.14,17.3
12,1.15,17.5
13,1.17,17.7
14,1.19,17.9
15,1.2,18.2
16,1.22,18.5
17,1.24,18.8
18,1.26,19.1
19,1.27,19.3
20,1.28,19.5
21,1.29,19.6
22,1.3,19.7
23,1.31,19.8
24,1.32,20
25,1.33,20.2
26,1.34,20.4
27,1.35,20.5
28,1.36,20.6
29,1.37,20.7
30,1.38,20.8
31,1.4,21.1
32,1.41,21.3
33,1.42,21.6
34,1.44,21.9
35,1.45,22.1
36,1.46,22.2
37,1.47,22.4
38,1.48,22.8
39,1.49,22.9
40,1.5,23
41,1.51,23.3
42,1.52,23.5
43,1.53,23.8
44,1.54,24.2
45,1.55,24.5
46,1.56,24.7
47,1.57,25
48,1.59,25.4
49,1.61,25.9
50,1.62,26.1
51,1.63,26.5
52,1.64,26.8
53,1.66,27.2
54,1.68,27.5
55,1.69,27.8
56,1.71,28.1
57,1.72,28.3
58,1.73,28.6
59,1.74,28.9
60,1.75,29.1
61,1.77,29.4
62,1.78,29.7
63,1.79,30
64,1.8,30.2
65,1.82,30.5
66,1.83,30.8
67,1.84,31.1
68,1.85,31.5
69,1.86,31.7
70,1.88,32.1
71,1.89,32.4
72,1.9,32.7
73,1.91,32.9
74,1.92,33.1
75,1.93,33.5
76,1.94,33.9
77,1.96,34.2
78,1.97,34.8
79,1.99,35.1
80,2,35.6
81,2.01,35.8
82,2.02,36
83,2.03,36.3
84,2.05,36.6
85,2.06,36.9
86,2.07,37.2
87,2.08,37.5
88,2.09,37.8
89,2.1,38
90,2.11,38.4
91,2.12,38.6
92,2.13,39
93,2.14,39.3
94,2.15,39.6
95,2.16,39.8
96,2.17,39.9
97,2.19,40.3
98,2.2,40.7
99,2.21,40.9
100,2.22,41.2
101,2.23,41.6
102,2.24,41.8
103,2.25,42.1
104,2.26,42
105,2.29,40.8
106,2.31,40.6
107,2.34,40.1
108,2.39,39.9
109,2.46,39.8
110,2.49,39.8
111,2.52,39.8
112,2.54,39.8
113,2.55,39.8
114,2.56,39.6
115,2.57,39.8
116,2.58,40.2
117,2.59,40.6
118,2.61,41
119,2.62,41
120,2.63,41.2
121,2.64,41.4
122,2.65,41.5
123,2.66,41.7
124,2.68,41.8
125,2.69,41.9
126,2.7,41.9
127,2.72,42
128,2.75,42.1
129,2.77,42.2
130,2.8,42.2
131,2.83,42.2
132,2.85,42.2
133,2.88,42.2
134,2.89,42.3
135,2.92,42.4
136,2.94,42.6
137,2.96,42.7
138,2.97,42.9
139,2.99,43
140,3.01,43.1
141,3.02,43.3
142,3.05,43.4
143,3.07,43.6
144,3.1,43.6
145,3.12,43.7
146,3.16,43.8
147,3.17,43.9
148,3.2,44
149,3.23,44.1
150,3.25,44.3
151,3.28,44.4
152,3.31,44.5
153,3.34,44.6
154,3.36,44.7
155,3.39,44.9
156,3.41,45
157,3.44,45.1
158,3.47,45.2
159,3.49,45.4
160,3.52,45.5
161,3.54,45.7
162,3.57,45.8
163,3.59,45.9
164,3.61,46.1
165,3.64,46.2
166,3.66,46.4
167,3.69,46.5
168,3.71,46.6
169,3.73,46.6
170,3.75,46.8
171,3.78,46.9
172,3.8,47
173,3.81,47.1
174,3.82,47.2
175,3.83,47.3
176,3.84,47.4
177,3.85,47.5
