,angle,torque
0,10.33,10.1
1,10.35,10.7
2,10.36,11.0
3,10.37,11.3
4,10.38,11.5
5,10.39,11.6
6,10.4,11.8
7,10.41,12.0
8,10.42,12.3
9,10.44,12.7
10,10.46,13.2
11,10.48,13.6
12,10.49,14.0
13,10.51,14.6
14,10.52,15.1
15,10.54,15.5
16,10.55,15.8
17,10.57,16.1
18,10.58,16.6
19,10.6,17.1
20,10.61,17.4
21,10.63,17.8
22,10.64,18.3
23,10.66,18.7
24,10.67,19.4
25,10.68,19.7
26,10.69,20.0
27,10.7,20.3
28,10.71,20.7
29,10.72,21.0
30,10.73,21.4
31,10.74,21.6
32,10.75,21.8
33,10.76,22.1
34,10.77,22.6
35,10.78,23.1
36,10.79,23.6
37,10.8,23.9
38,10.81,24.3
39,10.82,24.6
40,10.83,24.8
41,10.84,25.2
42,10.85,25.8
43,10.86,26.0
44,10.88,26.7
45,10.89,27.5
46,10.91,27.8
47,10.93,28.8
48,10.94,29.1
49,10.95,29.6
50,10.96,30.1
51,10.97,30.4
52,10.98,30.8
53,10.99,31.5
54,11.0,31.8
55,11.01,32.3
56,11.02,32.8
57,11.03,33.0
58,11.04,33.6
59,11.05,34.0
60,11.06,34.6
61,11.07,35.0
62,11.08,35.5
63,11.09,35.9
64,11.1,36.3
65,11.12,36.7
66,11.13,37.5
67,11.14,38.3
68,11.15,38.9
69,11.16,39.4
70,11.17,39.6
71,11.18,40.3
72,11.19,40.6
73,11.2,41.2
74,11.21,41.9
75,11.22,42.3
76,11.23,42.8
77,11.24,43.6
78,11.25,44.1
79,11.26,44.4
80,11.27,45.3
81,11.28,45.5
82,11.29,46.5
83,11.3,46.7
84,11.31,47.4
85,11.32,47.8
86,11.33,48.4
87,11.34,48.5
88,11.35,49.3
89,11.36,50.0
90,11.37,50.5
91,11.38,51.3
92,11.39,52.5
93,11.4,53.6
94,11.41,54.1
95,11.42,54.7
96,11.43,55.3
97,11.44,55.9
98,11.45,56.5
99,11.46,57.1
100,11.47,58.4
101,11.48,59.0
102,11.49,59.8
103,11.5,60.2
104,11.51,61.2
105,11.52,61.5
106,11.53,62.3
107,11.54,62.9
108,11.55,63.5
109,11.56,63.9
110,11.57,64.7
111,11.58,65.1
112,11.59,65.8
113,11.6,67.2
114,11.61,68.3
115,11.62,69.0
116,11.63,69.9
117,11.64,70.5
118,11.65,71.3
119,11.66,71.9
120,11.67,73.1
121,11.68,73.7
122,11.69,74.3
123,11.7,75.8
124,11.71,76.7
125,11.72,77.4
126,11.73,78.1
127,11.74,78.9
128,11.75,80.2
129,11.76,81.2
130,11.77,82.7
131,11.78,83.5
132,11.79,84.1
133,11.8,84.5
134,11.81,84.9
135,11.82,85.6
136,11.83,86.5
137,11.84,87.4
138,11.85,88.0
139,11.86,88.6
140,11.87,89.4
141,11.88,90.1
142,11.89,90.3
143,11.9,91.0
144,11.91,91.9
145,11.92,92.2
146,11.93,92.6
147,11.94,93.4
148,11.95,94.0
149,11.96,94.5
150,11.97,94.8
151,11.98,95.7
152,11.99,95.9
153,12.0,96.7
154,12.01,97.3
155,12.02,98.1
156,12.03,99.2
157,12.04,99.0
158,12.05,100.3
159,12.06,101.0
160,12.07,101.7
161,12.08,101.4
162,12.09,102.8
163,12.1,103.4
164,12.11,104.2
165,12.12,104.0
166,12.13,105.0
167,12.14,105.4
168,12.15,105.8
169,12.17,107.4
170,12.19,108.0
171,12.2,104.7
172,12.33,101.0
173,12.39,100.9
174,12.53,100.5
175,12.69,100.3
176,12.81,100.5
177,12.85,100.4
178,12.88,98.8
179,12.9,101.7
180,12.91,100.0
181,12.94,103.4
182,12.95,105.0
183,12.96,105.1
184,12.97,105.1
185,19.56,0.1
186,20.21,0.1
187,21.05,0.1
188,21.87,0.1
189,22.86,0.0
190,24.13,0.1
191,24.79,0.1
