,angle,torque
0,70.6,14.0
1,70.62,14.5
2,70.64,15.0
3,70.67,15.5
4,70.69,16.1
5,70.71,16.5
6,70.73,17.1
7,70.76,17.6
8,70.78,18.4
9,70.79,18.8
10,70.81,19.3
11,70.82,19.6
12,70.83,19.9
13,70.84,20.2
14,70.86,20.7
15,70.88,21.1
16,70.9,21.9
17,70.92,22.3
18,70.94,23.0
19,70.96,23.5
20,70.98,24.2
21,71.0,24.8
22,71.02,25.4
23,71.04,25.8
24,71.05,26.3
25,71.06,26.6
26,71.07,26.8
27,71.08,27.2
28,71.1,27.7
29,71.12,28.4
30,71.14,28.9
31,71.15,29.4
32,71.16,29.8
33,71.17,30.1
34,71.18,30.7
35,71.19,30.9
36,71.21,31.4
37,71.22,31.8
38,71.23,32.3
39,71.24,32.6
40,71.25,33.0
41,71.27,33.2
42,71.28,33.6
43,71.3,34.2
44,71.31,34.6
45,71.32,34.9
46,71.33,35.1
47,71.34,34.4
48,71.35,35.2
49,71.36,35.6
50,71.37,36.1
51,71.38,36.3
52,71.39,36.6
53,71.4,37.5
54,71.41,37.7
55,71.42,38.1
56,71.43,38.6
57,71.44,38.9
58,71.45,39.2
59,71.46,39.5
60,71.47,39.9
61,71.48,40.2
62,71.49,40.6
63,71.51,40.9
64,71.52,41.2
65,71.53,41.6
66,71.54,41.9
67,71.56,42.4
68,71.57,42.9
69,71.58,43.3
70,71.59,43.6
71,71.6,43.8
72,71.61,43.9
73,71.62,44.2
74,71.63,44.5
75,71.64,44.8
76,71.65,45.2
77,71.66,45.5
78,71.67,45.6
79,71.69,46.2
80,71.7,46.6
81,71.71,47.0
82,71.72,47.4
83,71.74,47.7
84,71.75,48.1
85,71.76,48.4
86,71.77,48.8
87,71.78,49.0
88,71.79,49.2
89,71.8,49.5
90,71.81,49.8
91,71.82,50.3
92,71.83,50.4
93,71.84,50.7
94,71.85,51.1
95,71.86,51.4
96,71.87,51.9
97,71.88,52.1
98,71.89,52.5
99,71.9,52.7
100,71.91,53.1
101,71.92,52.7
102,71.95,51.4
103,72.0,50.8
104,72.06,50.5
105,72.14,50.4
106,72.22,50.3
107,72.28,50.5
108,72.37,50.6
109,72.41,50.8
110,72.44,50.8
111,72.46,50.6
112,72.47,50.4
113,72.48,51.0
114,72.49,51.4
115,72.5,51.8
116,72.51,52.0
117,72.52,52.3
118,72.54,52.5
119,72.55,52.6
120,72.56,52.8
121,72.57,52.8
122,72.58,52.9
123,72.59,53.0
124,72.6,53.3
125,72.61,53.5
126,72.62,53.7
127,72.64,53.8
128,72.65,54.0
129,72.67,54.4
130,72.69,54.6
131,72.72,54.7
132,72.75,54.7
133,72.78,54.8
134,72.8,54.9
135,72.84,55.0
136,72.88,55.2
137,72.93,55.2
138,72.97,55.3
139,73.0,55.4
140,73.03,55.5
141,73.06,55.7
142,73.09,56.0
143,73.12,56.2
144,73.14,56.4
145,73.17,56.6
146,73.19,56.8
147,73.21,57.1
148,73.23,57.2
149,73.25,57.3
150,73.26,57.4
151,73.27,57.5
152,73.3,57.8
153,73.31,57.9
154,73.32,57.9
155,73.34,58.1
156,73.35,58.3
157,73.36,58.4
158,73.38,58.7
159,73.39,59.0
160,73.4,59.3
161,73.41,59.3
162,73.42,59.5
163,73.43,59.8
164,73.44,60.3
165,73.45,60.4
166,73.46,60.2
167,73.47,60.4
168,73.48,60.8
169,73.49,60.9
170,73.5,61.0
171,73.51,60.5
172,73.52,60.9
173,73.53,61.2
