,angle,torque
0,6.0,12.6
1,6.02,12.8
2,6.04,13.2
3,6.06,13.4
4,6.07,13.6
5,6.08,13.7
6,6.11,14.4
7,6.12,15.2
8,6.13,15.4
9,6.14,15.6
10,6.16,15.9
11,6.19,16.6
12,6.24,17.4
13,6.27,18.6
14,6.31,19.4
15,6.35,20.0
16,6.37,20.4
17,6.39,20.5
18,6.41,20.8
19,6.42,21.1
20,6.44,21.6
21,6.46,22.1
22,6.47,22.7
23,6.48,23.1
24,6.5,23.4
25,6.51,23.6
26,6.53,23.8
27,6.54,24.0
28,6.56,24.5
29,6.58,24.7
30,6.59,25.0
31,6.61,25.3
32,6.63,25.6
33,6.65,25.9
34,6.67,26.3
35,6.7,27.1
36,6.72,27.6
37,6.75,28.6
38,6.76,28.9
39,6.78,29.3
40,6.79,29.6
41,6.8,29.9
42,6.81,30.0
43,6.82,30.2
44,6.83,30.7
45,6.85,31.1
46,6.87,31.8
47,6.89,32.3
48,6.9,32.9
49,6.91,33.4
50,6.93,33.9
51,6.95,34.3
52,6.97,34.9
53,6.99,35.9
54,7.01,36.5
55,7.03,37.4
56,7.05,38.1
57,7.06,38.4
58,7.07,39.0
59,7.09,39.7
60,7.1,40.4
61,7.12,41.1
62,7.13,41.5
63,7.14,41.9
64,7.15,39.2
65,7.16,40.3
66,7.17,40.6
67,7.18,40.9
68,7.19,41.3
69,7.21,42.0
70,7.23,42.6
71,7.24,43.3
72,7.26,43.7
73,7.27,44.3
74,7.28,44.8
75,7.29,45.4
76,7.3,45.6
77,7.31,46.0
78,7.32,46.6
79,7.34,47.1
80,7.35,47.5
81,7.36,48.1
82,7.37,48.4
83,7.38,49.2
84,7.4,49.7
85,7.41,50.0
86,7.42,50.6
87,7.43,50.8
88,7.44,51.3
89,7.45,51.7
90,7.46,52.1
91,7.47,52.7
92,7.48,53.0
93,7.49,53.3
94,7.5,53.6
95,7.51,53.8
96,7.52,54.2
97,7.53,54.5
98,7.54,54.8
99,7.55,55.4
100,7.57,55.9
101,7.59,56.7
102,7.6,57.0
103,7.61,57.7
104,7.62,58.3
105,7.63,58.7
106,7.64,59.6
107,7.65,60.2
108,7.67,60.6
109,7.68,61.2
110,7.69,62.1
111,7.7,62.4
112,7.71,63.4
113,7.72,63.7
114,7.73,64.1
115,7.74,64.4
116,7.75,65.2
117,7.76,65.9
118,7.77,66.3
119,7.78,66.6
120,7.8,67.0
121,7.81,67.5
122,7.82,68.2
123,7.83,68.6
124,7.84,69.1
125,7.85,69.4
126,7.86,69.8
127,7.87,70.2
128,7.89,70.6
129,7.9,71.4
130,7.91,71.8
131,7.92,72.1
132,7.93,72.5
133,7.94,72.9
134,7.95,73.5
135,7.96,74.1
136,7.97,74.5
137,7.98,74.7
138,7.99,75.3
139,8.0,75.7
140,8.01,76.2
141,8.02,76.8
142,8.03,77.1
143,8.04,77.7
144,8.05,78.3
145,8.06,78.7
146,8.07,79.0
147,8.08,79.4
148,8.09,79.9
149,8.1,80.3
150,8.11,80.5
151,8.12,81.1
152,8.13,81.7
153,8.14,82.4
154,8.15,82.5
155,8.16,82.6
156,8.18,82.9
157,8.2,82.8
158,8.24,81.0
159,8.33,79.8
160,8.44,79.3
161,8.58,78.3
162,8.73,77.8
163,8.82,78.3
164,8.9,78.8
165,8.91,78.6
166,8.94,78.5
167,8.95,79.4
168,8.96,79.8
169,8.97,80.3
170,8.98,80.5
