,angle,torque
0,103.2,14.6
1,103.3,15.1
2,103.4,18.1
3,103.5,21.1
4,103.6,23.2
5,103.7,26.2
6,103.8,28.5
7,103.9,30.4
8,104.0,29.9
9,104.1,30.0
10,104.2,30.2
11,104.3,30.3
12,104.4,30.7
13,104.5,30.8
14,104.6,32.6
15,104.7,33.0
16,104.8,33.2
17,104.9,33.6
18,105.0,33.9
19,105.1,34.5
20,105.2,35.0
21,105.3,35.7
22,105.4,36.3
23,105.5,36.8
24,105.6,37.3
25,105.7,37.9
26,105.8,38.6
27,105.9,39.8
28,106.0,40.4
29,106.1,41.3
30,106.2,41.6
31,106.3,41.7
32,106.4,42.0
33,106.5,42.3
34,106.6,42.7
35,106.7,43.2
36,106.8,44.1
37,106.9,44.6
38,107.0,45.5
39,107.1,46.0
40,107.2,46.3
41,107.3,47.0
