,angle,torque
0,32.22,10.9
1,32.36,11.3
2,32.56,11.7
3,32.76,12.2
4,32.95,12.8
5,33.13,13.3
6,33.79,15.7
7,33.85,16.1
8,33.91,16.3
9,33.97,16.6
10,34.01,16.8
11,34.06,17.1
12,34.12,17.2
13,34.17,17.4
14,34.22,17.6
15,34.27,17.7
16,34.31,17.9
17,34.37,18.1
18,34.41,18.2
19,34.47,18.5
20,34.52,18.7
21,34.55,18.8
22,34.6,19.0
23,34.65,19.2
24,34.71,19.3
25,34.76,19.6
26,34.81,19.7
27,34.84,19.9
28,34.89,20.1
29,34.94,20.2
30,34.98,20.4
31,35.02,20.6
32,35.05,20.8
33,35.08,20.9
34,35.11,21.1
35,35.13,21.3
36,35.16,21.4
37,35.19,21.6
38,35.21,21.7
39,35.24,21.9
40,35.28,22.0
41,35.31,22.1
42,35.36,22.2
43,35.4,22.3
44,35.45,22.4
45,35.49,22.5
46,35.53,22.7
47,35.56,22.8
48,35.58,23.0
49,35.6,23.0
50,35.61,23.2
51,35.62,23.2
52,35.63,23.3
53,35.64,23.3
54,35.65,23.7
55,35.66,23.9
56,35.67,24.1
57,35.68,24.3
58,35.69,24.4
59,35.7,24.6
60,35.71,24.7
61,35.72,24.7
62,35.74,24.8
63,35.75,24.7
64,35.77,24.7
65,35.79,24.7
66,35.81,24.6
67,35.84,24.6
68,35.87,24.7
69,35.89,24.7
70,35.91,24.8
71,35.93,24.9
72,35.94,25.0
73,35.95,25.1
74,35.97,25.2
75,35.98,25.2
76,35.99,25.5
77,36.0,25.6
78,36.01,25.8
79,36.02,25.9
80,36.04,26.1
81,36.06,26.1
82,36.08,26.2
83,36.09,26.1
84,36.12,26.0
85,36.16,26.0
86,36.2,25.9
87,36.24,26.0
88,36.28,26.0
89,36.33,26.1
90,36.37,26.2
91,36.4,26.4
92,36.46,26.7
93,36.47,26.8
94,36.5,27.0
95,36.51,27.1
96,36.52,27.2
97,36.53,27.4
98,36.55,27.5
99,36.56,27.8
100,36.58,28.0
101,36.62,28.1
102,36.64,28.2
103,36.68,28.2
104,36.7,28.3
105,36.73,28.3
106,36.77,28.3
107,36.8,28.4
108,36.83,28.5
109,36.85,28.6
110,36.88,28.7
111,36.91,28.8
112,36.94,28.9
113,36.97,29.1
114,36.99,29.2
115,37.01,29.4
116,37.02,29.5
117,37.04,29.6
118,37.05,29.8
119,37.07,29.9
120,37.08,30.1
121,37.09,30.2
122,37.11,30.4
123,37.12,30.5
124,37.13,30.6
125,37.14,30.7
126,37.15,30.9
127,37.16,31.0
128,37.17,31.1
129,37.18,31.2
130,37.19,31.3
131,37.2,31.4
132,37.21,31.5
133,37.22,31.6
134,37.23,31.6
135,37.24,31.7
136,37.25,31.5
137,37.26,32.1
138,37.27,32.4
139,37.28,32.7
140,37.3,32.8
141,37.31,32.7
142,37.33,32.4
143,37.35,32.2
144,37.38,32.0
145,37.42,32.0
146,37.46,32.0
147,37.49,32.1
148,37.53,32.2
149,37.54,32.2
150,37.55,32.2
151,37.56,31.8
152,37.57,32.6
153,37.58,32.9
154,37.59,33.0
155,37.6,32.6
156,37.61,32.5
