,angle,torque
0,14.98,8.8
1,15.02,9.1
2,15.08,9.6
3,15.14,10.2
4,15.2,11.1
5,15.25,12.0
6,15.31,12.8
7,15.37,14.1
8,15.44,15.1
9,15.48,16.6
10,15.71,21.0
11,15.75,22.0
12,15.76,22.3
13,15.78,22.7
14,15.79,22.8
15,15.8,23.2
16,15.82,24.0
17,15.84,24.6
18,15.87,25.5
19,15.9,26.1
20,15.94,27.3
21,15.96,27.8
22,15.99,28.9
23,16.01,29.6
24,16.04,30.2
25,16.06,31.0
26,16.09,32.0
27,16.12,32.7
28,16.15,34.0
29,16.17,35.1
30,16.2,35.9
31,16.22,36.3
32,16.23,37.0
33,16.26,37.8
34,16.29,38.7
35,16.31,39.8
36,16.33,40.2
37,16.35,41.1
38,16.37,42.1
39,16.4,43.1
40,16.44,44.5
41,16.46,45.1
42,16.47,45.7
43,16.48,46.3
44,16.49,46.7
45,16.5,47.0
46,16.51,47.5
47,16.52,47.1
48,16.53,47.2
49,16.54,47.4
50,16.56,47.9
51,16.57,48.5
52,16.59,49.3
53,16.61,49.8
54,16.62,50.2
55,16.63,50.5
56,16.64,50.8
57,16.65,51.3
58,16.67,51.8
59,16.68,52.4
60,16.69,53.0
61,16.71,53.8
62,16.72,54.4
63,16.74,55.0
64,16.75,55.6
65,16.76,56.0
66,16.78,56.7
67,16.82,58.3
68,16.84,59.3
69,16.86,60.2
70,16.88,61.0
71,16.89,61.1
72,16.9,61.8
73,16.92,62.2
74,16.93,63.0
75,16.94,63.3
76,16.95,64.0
77,16.96,64.4
78,16.97,64.7
79,16.98,65.3
80,17.0,65.8
81,17.01,66.8
82,17.02,67.2
83,17.03,68.0
84,17.04,68.6
85,17.05,69.0
86,17.06,69.2
87,17.07,69.8
88,17.08,70.3
89,17.09,70.6
90,17.1,71.0
91,17.11,71.3
92,17.13,72.0
93,17.14,72.6
94,17.15,73.0
95,17.16,73.7
96,17.17,74.0
97,17.18,74.5
98,17.19,74.6
99,17.2,75.2
100,17.21,75.9
101,17.22,76.5
102,17.23,77.0
103,17.25,77.8
104,17.27,78.8
105,17.28,79.4
106,17.3,80.1
107,17.31,80.4
108,17.32,81.0
109,17.33,81.4
110,17.34,82.1
111,17.35,82.5
112,17.36,82.5
113,17.37,82.7
114,17.38,83.3
115,17.39,83.9
116,17.4,83.2
117,17.42,84.4
118,17.43,85.1
119,17.45,85.3
120,17.47,85.3
121,17.52,84.2
122,17.6,82.5
123,17.69,82.7
124,17.8,83.0
125,17.89,83.4
126,17.95,83.8
127,17.98,84.0
128,17.99,84.0
129,18.0,83.8
130,18.01,83.9
131,18.02,84.4
132,18.05,85.2
133,18.09,86.6
134,18.13,87.4
135,18.17,87.5
136,18.22,87.7
137,18.26,87.9
138,18.31,88.2
139,18.36,88.5
140,18.39,88.9
141,18.43,89.1
142,18.45,89.4
143,18.47,89.5
144,18.5,90.1
145,18.51,90.3
146,18.53,90.4
147,18.55,90.8
148,18.57,91.2
149,18.59,91.8
150,18.6,91.9
151,18.61,91.2
152,18.62,91.5
153,18.64,92.3
154,18.65,92.8
