,angle,torque
0,5.86,13.9
1,5.87,14.2
2,5.88,14.4
3,5.89,14.9
4,5.9,15.2
5,5.91,15.6
6,5.92,15.9
7,5.94,16.5
8,5.95,16.7
9,5.96,16.9
10,5.97,17.4
11,5.98,17.8
12,5.99,18.0
13,6.0,18.5
14,6.01,18.7
15,6.02,19.6
16,6.03,19.7
17,6.04,20.2
18,6.05,20.4
19,6.06,20.9
20,6.07,21.1
21,6.08,21.4
22,6.09,21.9
23,6.1,22.7
24,6.11,23.4
25,6.12,24.1
26,6.13,24.3
27,6.14,24.7
28,6.15,24.9
29,6.16,25.7
30,6.18,26.3
31,6.19,26.7
32,6.21,27.1
33,6.22,27.6
34,6.23,28.0
35,6.25,28.6
36,6.26,29.1
37,6.28,29.9
38,6.3,30.6
39,6.31,31.1
40,6.32,31.7
41,6.33,32.1
42,6.34,32.5
43,6.35,33.2
44,6.36,33.9
45,6.37,34.3
46,6.39,35.0
47,6.4,35.4
48,6.42,36.0
49,6.43,36.5
50,6.44,36.8
51,6.45,37.6
52,6.46,37.9
53,6.47,38.2
54,6.48,39.0
55,6.49,39.3
56,6.5,40.0
57,6.51,40.7
58,6.52,41.0
59,6.53,41.2
60,6.54,41.7
61,6.55,42.3
62,6.56,42.8
63,6.57,43.4
64,6.58,44.2
65,6.59,45.1
66,6.6,45.7
67,6.61,46.4
68,6.62,46.6
69,6.63,47.6
70,6.64,48.6
71,6.65,49.1
72,6.66,50.0
73,6.67,51.1
74,6.68,51.9
75,6.69,53.6
76,6.7,54.1
77,6.71,54.4
78,6.72,55.0
79,6.73,55.4
80,6.74,55.9
81,6.75,57.4
82,6.76,57.8
83,6.77,59.2
84,6.78,59.5
85,6.79,60.9
86,6.8,61.4
87,6.81,61.9
88,6.82,62.5
89,6.83,63.2
90,6.84,63.7
91,6.85,64.3
92,6.86,65.0
93,6.87,65.3
94,6.88,67.0
95,6.89,67.4
96,6.9,67.9
97,6.92,68.9
98,6.93,70.0
99,6.94,70.9
100,6.95,71.3
101,6.96,71.7
102,6.97,72.5
103,6.98,73.3
104,6.99,74.4
105,7.0,75.2
106,7.01,75.7
107,7.02,76.4
108,7.03,78.2
109,7.04,78.6
110,7.05,79.2
111,7.06,80.0
112,7.07,81.0
113,7.08,81.5
114,7.09,82.4
115,7.1,83.0
116,7.11,84.2
117,7.12,84.8
118,7.13,85.8
119,7.14,86.7
120,7.15,87.1
121,7.16,88.4
122,7.17,89.4
123,7.18,90.7
124,7.19,90.7
125,7.2,91.4
126,7.21,92.1
127,7.22,92.9
128,7.23,93.5
129,7.24,94.1
130,7.26,95.2
131,7.27,96.1
132,7.28,96.7
133,7.29,97.3
134,7.3,97.7
135,7.31,98.4
136,7.32,99.2
137,7.33,99.7
138,7.34,100.1
139,7.36,100.6
140,7.39,100.9
141,7.45,97.5
142,7.55,93.6
143,7.71,93.1
144,7.89,92.9
145,8.04,93.2
146,8.17,94.3
147,8.21,94.5
